Survey_Date,Longitude,Latitude,X,Y,Ellip_Ht_m,Ortho_Ht_m
02/15/2016,-123.559457,48.149248,297203.624,131368.546,-19.103,1.007
02/15/2016,-123.559448,48.149245,297204.280,131368.094,-19.101,1.009
02/15/2016,-123.559437,48.149241,297205.085,131367.723,-19.025,1.085
02/15/2016,-123.559428,48.149238,297205.731,131367.328,-19.017,1.093
02/15/2016,-123.559418,48.149234,297206.473,131366.888,-18.979,1.131
02/15/2016,-123.559408,48.149231,297207.199,131366.471,-18.923,1.187
02/15/2016,-123.559399,48.149227,297207.858,131366.011,-18.929,1.181
02/15/2016,-123.559390,48.149223,297208.551,131365.534,-19.032,1.078
02/15/2016,-123.559383,48.149218,297209.041,131364.944,-19.024,1.086
02/15/2016,-123.559376,48.149213,297209.542,131364.370,-19.023,1.087
02/15/2016,-123.559359,48.149203,297210.765,131363.278,-18.956,1.154
02/15/2016,-123.559342,48.149191,297211.956,131361.895,-19.636,0.474
02/15/2016,-123.559336,48.149186,297212.363,131361.260,-19.671,0.439
02/15/2016,-123.559333,48.149179,297212.606,131360.517,-19.018,1.092
02/15/2016,-123.559329,48.149173,297212.872,131359.815,-19.052,1.058
02/15/2016,-123.559324,48.149166,297213.200,131359.060,-19.062,1.048
02/15/2016,-123.559320,48.149159,297213.436,131358.303,-19.138,0.972
02/15/2016,-123.559316,48.149152,297213.745,131357.472,-19.178,0.932
02/15/2016,-123.559309,48.149145,297214.215,131356.685,-19.165,0.945
02/15/2016,-123.559303,48.149139,297214.649,131356.016,-19.168,0.942
02/15/2016,-123.559295,48.149134,297215.248,131355.378,-19.112,0.998
02/15/2016,-123.559288,48.149128,297215.745,131354.730,-19.155,0.955
02/15/2016,-123.559280,48.149123,297216.293,131354.190,-19.038,1.072
02/15/2016,-123.559273,48.149118,297216.823,131353.558,-19.128,0.982
02/15/2016,-123.559265,48.149113,297217.403,131353.004,-19.085,1.025
02/15/2016,-123.559256,48.149108,297218.015,131352.462,-19.139,0.971
02/15/2016,-123.559248,48.149103,297218.579,131351.865,-19.185,0.925
02/15/2016,-123.559240,48.149098,297219.172,131351.304,-19.105,1.005
02/15/2016,-123.559231,48.149094,297219.813,131350.845,-19.098,1.012
02/15/2016,-123.559222,48.149090,297220.481,131350.283,-19.137,0.973
02/15/2016,-123.559216,48.149084,297220.869,131349.626,-19.106,1.004
02/15/2016,-123.559212,48.149077,297221.210,131348.881,-19.153,0.957
02/15/2016,-123.559208,48.149071,297221.430,131348.126,-19.112,0.998
02/15/2016,-123.559205,48.149064,297221.660,131347.365,-19.145,0.965
02/15/2016,-123.559203,48.149057,297221.765,131346.555,-19.288,0.822
02/15/2016,-123.559202,48.149050,297221.846,131345.793,-19.277,0.833
02/15/2016,-123.559202,48.149042,297221.791,131344.902,-19.428,0.682
02/15/2016,-123.559201,48.149034,297221.790,131344.100,-19.508,0.602
02/15/2016,-123.559202,48.149027,297221.722,131343.273,-19.586,0.524
02/15/2016,-123.559203,48.149020,297221.590,131342.504,-19.779,0.331
02/15/2016,-123.559201,48.149012,297221.749,131341.597,-19.900,0.210
02/15/2016,-123.559198,48.149005,297221.939,131340.843,-19.995,0.115
02/15/2016,-123.559197,48.148998,297221.967,131340.082,-20.051,0.059
02/15/2016,-123.559194,48.148992,297222.191,131339.358,-20.201,-0.091
02/15/2016,-123.559192,48.148985,297222.268,131338.576,-20.250,-0.140
02/15/2016,-123.559189,48.148977,297222.521,131337.725,-20.360,-0.250
02/15/2016,-123.559186,48.148971,297222.726,131337.001,-20.455,-0.345
02/15/2016,-123.559181,48.148964,297223.065,131336.210,-20.565,-0.455
02/15/2016,-123.559176,48.148957,297223.398,131335.386,-20.671,-0.561
02/15/2016,-123.559168,48.148951,297223.927,131334.764,-20.730,-0.620
02/15/2016,-123.559163,48.148945,297224.319,131334.042,-20.795,-0.685
02/15/2016,-123.559156,48.148939,297224.764,131333.349,-20.800,-0.690
02/15/2016,-123.559149,48.148934,297225.334,131332.835,-20.788,-0.678
02/15/2016,-123.559142,48.148928,297225.758,131332.061,-20.778,-0.668
02/15/2016,-123.559135,48.148922,297226.288,131331.451,-20.822,-0.712
02/15/2016,-123.559127,48.148918,297226.896,131330.964,-20.688,-0.578
02/15/2016,-123.559119,48.148914,297227.449,131330.448,-20.694,-0.584
02/15/2016,-123.559111,48.148909,297228.002,131329.928,-20.752,-0.642
02/15/2016,-123.559106,48.148903,297228.406,131329.220,-20.732,-0.622
02/15/2016,-123.559106,48.148896,297228.334,131328.428,-20.720,-0.610
02/15/2016,-123.559105,48.148889,297228.387,131327.655,-20.683,-0.573
02/15/2016,-123.559112,48.148884,297227.839,131327.141,-20.607,-0.497
02/15/2016,-123.559122,48.148881,297227.106,131326.847,-20.633,-0.523
02/15/2016,-123.559133,48.148883,297226.284,131327.040,-20.682,-0.572
02/15/2016,-123.559143,48.148884,297225.538,131327.206,-20.750,-0.640
02/15/2016,-123.559151,48.148889,297224.940,131327.751,-20.825,-0.715
02/15/2016,-123.559161,48.148892,297224.243,131328.192,-20.799,-0.689
02/15/2016,-123.559170,48.148896,297223.582,131328.652,-20.999,-0.889
02/15/2016,-123.559179,48.148901,297222.957,131329.180,-21.188,-1.078
02/15/2016,-123.559187,48.148906,297222.361,131329.782,-21.176,-1.066
02/15/2016,-123.559195,48.148911,297221.811,131330.323,-21.209,-1.099
02/15/2016,-123.559204,48.148915,297221.128,131330.828,-21.201,-1.091
02/15/2016,-123.559214,48.148919,297220.397,131331.302,-21.217,-1.107
02/15/2016,-123.559231,48.148928,297219.166,131332.392,-21.147,-1.037
02/15/2016,-123.559239,48.148933,297218.566,131332.957,-21.049,-0.939
02/15/2016,-123.559247,48.148938,297218.001,131333.507,-20.937,-0.827
02/15/2016,-123.559255,48.148943,297217.415,131334.100,-20.779,-0.669
02/15/2016,-123.559264,48.148948,297216.771,131334.608,-20.635,-0.525
02/15/2016,-123.559271,48.148953,297216.270,131335.200,-20.534,-0.424
02/15/2016,-123.559280,48.148958,297215.626,131335.774,-20.504,-0.394
02/15/2016,-123.559289,48.148962,297214.966,131336.225,-20.372,-0.262
02/15/2016,-123.559297,48.148967,297214.386,131336.852,-20.220,-0.110
02/15/2016,-123.559305,48.148972,297213.837,131337.464,-20.130,-0.020
02/15/2016,-123.559312,48.148977,297213.333,131338.045,-20.003,0.107
02/15/2016,-123.559320,48.148982,297212.742,131338.527,-19.996,0.114
02/15/2016,-123.559328,48.148986,297212.205,131339.073,-20.013,0.097
02/15/2016,-123.559335,48.148992,297211.725,131339.747,-19.956,0.154
