datetime_utc,longitude,latitude,easting_m,northing_m,ortho_ht_m
2018-Jul-25 23:08:57.000,-123.5630807,48.1464241,296923.05,131064.27,0.75
2018-Jul-25 23:08:58.000,-123.5630836,48.1464287,296922.84,131064.79,0.78
2018-Jul-25 23:09:00.000,-123.5630879,48.1464332,296922.55,131065.30,0.74
2018-Jul-25 23:09:01.000,-123.5631012,48.1464398,296921.58,131066.07,0.69
2018-Jul-25 23:09:03.000,-123.5631060,48.1464433,296921.24,131066.47,0.72
2018-Jul-25 23:09:04.000,-123.5631125,48.1464455,296920.76,131066.74,0.72
2018-Jul-25 23:09:04.000,-123.5631177,48.1464487,296920.39,131067.10,0.72
2018-Jul-25 23:09:05.000,-123.5631234,48.1464520,296919.98,131067.48,0.69
2018-Jul-25 23:09:06.000,-123.5631298,48.1464553,296919.52,131067.87,0.68
2018-Jul-25 23:09:07.000,-123.5631372,48.1464582,296918.97,131068.21,0.64
2018-Jul-25 23:09:07.000,-123.5631423,48.1464629,296918.61,131068.74,0.61
2018-Jul-25 23:09:08.000,-123.5631458,48.1464683,296918.38,131069.35,0.56
2018-Jul-25 23:09:09.000,-123.5631498,48.1464736,296918.10,131069.95,0.50
2018-Jul-25 23:09:10.000,-123.5631525,48.1464777,296917.92,131070.42,0.47
2018-Jul-25 23:09:10.000,-123.5631572,48.1464824,296917.58,131070.95,0.45
2018-Jul-25 23:09:12.000,-123.5631680,48.1464911,296916.82,131071.95,0.43
2018-Jul-25 23:09:13.000,-123.5631717,48.1464959,296916.56,131072.49,0.32
2018-Jul-25 23:09:14.000,-123.5631747,48.1465008,296916.36,131073.04,0.32
2018-Jul-25 23:09:14.000,-123.5631767,48.1465059,296916.23,131073.61,0.29
2018-Jul-25 23:09:15.000,-123.5631806,48.1465104,296915.95,131074.12,0.35
2018-Jul-25 23:09:16.000,-123.5631864,48.1465144,296915.54,131074.59,0.25
2018-Jul-25 23:09:17.000,-123.5631922,48.1465176,296915.12,131074.95,0.33
2018-Jul-25 23:09:18.000,-123.5631984,48.1465211,296914.68,131075.36,0.33
2018-Jul-25 23:09:20.000,-123.5631994,48.1465257,296914.62,131075.87,0.29
2018-Jul-25 23:09:25.000,-123.5631936,48.1465233,296915.04,131075.59,0.27
2018-Jul-25 23:09:27.000,-123.5631893,48.1465195,296915.34,131075.16,0.29
2018-Jul-25 23:09:29.000,-123.5631912,48.1465151,296915.18,131074.67,0.34
2018-Jul-25 23:09:30.000,-123.5631935,48.1465107,296914.99,131074.20,0.38
2018-Jul-25 23:09:31.000,-123.5631962,48.1465058,296914.78,131073.65,0.43
2018-Jul-25 23:09:32.000,-123.5631996,48.1465006,296914.50,131073.09,0.42
2018-Jul-25 23:09:34.000,-123.5632081,48.1464918,296913.83,131072.13,0.55
2018-Jul-25 23:09:35.000,-123.5632119,48.1464867,296913.54,131071.57,0.58
2018-Jul-25 23:09:36.000,-123.5632172,48.1464829,296913.12,131071.16,0.63
2018-Jul-25 23:09:36.000,-123.5632214,48.1464783,296912.80,131070.66,0.71
2018-Jul-25 23:09:37.000,-123.5632272,48.1464746,296912.35,131070.27,0.70
2018-Jul-25 23:09:38.000,-123.5632312,48.1464699,296912.03,131069.75,0.77
2018-Jul-25 23:09:39.000,-123.5632359,48.1464657,296911.66,131069.30,0.80
2018-Jul-25 23:09:40.000,-123.5632394,48.1464614,296911.39,131068.83,0.82
2018-Jul-25 23:09:40.000,-123.5632422,48.1464571,296911.16,131068.36,0.86
2018-Jul-25 23:09:41.000,-123.5632456,48.1464520,296910.89,131067.81,0.89
2018-Jul-25 23:09:42.000,-123.5632495,48.1464474,296910.58,131067.31,0.87
2018-Jul-25 23:09:43.000,-123.5632523,48.1464432,296910.35,131066.85,0.88
2018-Jul-25 23:09:45.000,-123.5632550,48.1464382,296910.14,131066.29,0.93
2018-Jul-25 23:09:46.000,-123.5632581,48.1464342,296909.89,131065.86,0.96
2018-Jul-25 23:09:47.000,-123.5632623,48.1464306,296909.56,131065.48,0.91
2018-Jul-25 23:09:48.000,-123.5632669,48.1464265,296909.21,131065.02,0.93
2018-Jul-25 23:09:49.000,-123.5632705,48.1464224,296908.92,131064.58,0.95
2018-Jul-25 23:09:50.000,-123.5632736,48.1464174,296908.67,131064.04,0.97
2018-Jul-25 23:09:51.000,-123.5632760,48.1464126,296908.47,131063.51,0.99
2018-Jul-25 23:09:52.000,-123.5632804,48.1464085,296908.13,131063.07,0.98
2018-Jul-25 23:09:53.000,-123.5632849,48.1464047,296907.78,131062.65,0.96
2018-Jul-25 23:09:54.000,-123.5632873,48.1464000,296907.58,131062.14,0.97
2018-Jul-25 23:09:55.000,-123.5632925,48.1463959,296907.18,131061.70,0.96
2018-Jul-25 23:09:56.000,-123.5632962,48.1463920,296906.89,131061.27,1.00
2018-Jul-25 23:09:57.000,-123.5633015,48.1463889,296906.48,131060.94,1.03
2018-Jul-25 23:09:58.000,-123.5633071,48.1463860,296906.06,131060.64,1.00
2018-Jul-25 23:09:59.000,-123.5633111,48.1463819,296905.74,131060.19,1.01
2018-Jul-25 23:10:00.000,-123.5633160,48.1463783,296905.36,131059.81,1.04
2018-Jul-25 23:10:01.000,-123.5633220,48.1463757,296904.91,131059.54,1.01
2018-Jul-25 23:10:02.000,-123.5633275,48.1463726,296904.49,131059.20,1.04
2018-Jul-25 23:10:03.000,-123.5633330,48.1463693,296904.06,131058.84,1.07
2018-Jul-25 23:10:04.000,-123.5633387,48.1463660,296903.63,131058.49,1.07
2018-Jul-25 23:10:05.000,-123.5633448,48.1463629,296903.16,131058.17,1.09
2018-Jul-25 23:10:06.000,-123.5633517,48.1463606,296902.64,131057.93,1.08
2018-Jul-25 23:10:07.000,-123.5633568,48.1463568,296902.25,131057.53,1.09
2018-Jul-25 23:10:08.000,-123.5633633,48.1463540,296901.75,131057.23,1.10
2018-Jul-25 23:10:09.000,-123.5633684,48.1463505,296901.36,131056.86,1.11
2018-Jul-25 23:10:10.000,-123.5633731,48.1463471,296900.99,131056.49,1.16
2018-Jul-25 23:10:11.000,-123.5633791,48.1463441,296900.53,131056.16,1.14
2018-Jul-25 23:10:12.000,-123.5633842,48.1463408,296900.15,131055.81,1.14
2018-Jul-25 23:10:13.000,-123.5633905,48.1463384,296899.67,131055.57,1.14
2018-Jul-25 23:10:14.000,-123.5633974,48.1463363,296899.15,131055.35,1.15
2018-Jul-25 23:10:15.000,-123.5634040,48.1463344,296898.65,131055.16,1.15
2018-Jul-25 23:10:16.000,-123.5634085,48.1463305,296898.30,131054.74,1.18
2018-Jul-25 23:10:17.000,-123.5634130,48.1463270,296897.95,131054.35,1.20
2018-Jul-25 23:10:19.000,-123.5634180,48.1463239,296897.57,131054.03,1.22
2018-Jul-25 23:10:21.000,-123.5634251,48.1463223,296897.03,131053.87,1.21
2018-Jul-25 23:10:26.000,-123.5634264,48.1463271,296896.95,131054.40,1.19
2018-Jul-25 23:10:27.000,-123.5634303,48.1463318,296896.68,131054.94,1.20
2018-Jul-25 23:10:28.000,-123.5634324,48.1463363,296896.54,131055.44,1.18
2018-Jul-25 23:10:29.000,-123.5634335,48.1463414,296896.48,131056.02,1.21
2018-Jul-25 23:10:30.000,-123.5634338,48.1463463,296896.48,131056.55,1.19
2018-Jul-25 23:10:31.000,-123.5634339,48.1463510,296896.49,131057.08,1.20
2018-Jul-25 23:10:32.000,-123.5634339,48.1463561,296896.51,131057.64,1.18
2018-Jul-25 23:10:33.000,-123.5634334,48.1463610,296896.56,131058.19,1.17
2018-Jul-25 23:10:33.000,-123.5634334,48.1463658,296896.59,131058.73,1.19
2018-Jul-25 23:10:34.000,-123.5634324,48.1463703,296896.68,131059.22,1.18
2018-Jul-25 23:10:36.000,-123.5634307,48.1463815,296896.85,131060.46,1.17
2018-Jul-25 23:10:37.000,-123.5634306,48.1463861,296896.87,131060.98,1.14
2018-Jul-25 23:10:37.000,-123.5634294,48.1463907,296896.98,131061.48,1.15
2018-Jul-25 23:10:38.000,-123.5634277,48.1463966,296897.13,131062.13,1.14
2018-Jul-25 23:10:39.000,-123.5634256,48.1464015,296897.31,131062.67,1.12
2018-Jul-25 23:10:39.000,-123.5634246,48.1464062,296897.40,131063.19,1.09
2018-Jul-25 23:10:41.000,-123.5634198,48.1464164,296897.80,131064.31,1.06
2018-Jul-25 23:10:42.000,-123.5634156,48.1464207,296898.12,131064.77,1.07
2018-Jul-25 23:10:42.000,-123.5634131,48.1464251,296898.33,131065.26,1.04
2018-Jul-25 23:10:43.000,-123.5634079,48.1464300,296898.73,131065.79,1.06
2018-Jul-25 23:10:44.000,-123.5634045,48.1464339,296899.00,131066.22,1.03
2018-Jul-25 23:10:45.000,-123.5633994,48.1464382,296899.40,131066.67,1.14
2018-Jul-25 23:10:46.000,-123.5633937,48.1464424,296899.84,131067.13,1.09
2018-Jul-25 23:10:47.000,-123.5633880,48.1464456,296900.27,131067.47,1.03
2018-Jul-25 23:10:48.000,-123.5633810,48.1464478,296900.80,131067.70,0.97
2018-Jul-25 23:10:49.000,-123.5633748,48.1464496,296901.27,131067.88,1.04
2018-Jul-25 23:10:50.000,-123.5633679,48.1464519,296901.80,131068.11,0.99
2018-Jul-25 23:10:51.000,-123.5633614,48.1464535,296902.29,131068.27,0.98
2018-Jul-25 23:10:52.000,-123.5633541,48.1464551,296902.83,131068.43,0.95
2018-Jul-25 23:10:53.000,-123.5633470,48.1464568,296903.37,131068.60,0.95
2018-Jul-25 23:10:55.000,-123.5633327,48.1464612,296904.45,131069.05,0.91
2018-Jul-25 23:10:56.000,-123.5633269,48.1464640,296904.89,131069.35,0.92
2018-Jul-25 23:10:59.000,-123.5633094,48.1464741,296906.24,131070.43,0.91
2018-Jul-25 23:10:59.000,-123.5633044,48.1464777,296906.62,131070.82,0.89
2018-Jul-25 23:11:00.000,-123.5632999,48.1464812,296906.97,131071.19,0.89
2018-Jul-25 23:11:01.000,-123.5632956,48.1464853,296907.31,131071.64,0.88
2018-Jul-25 23:11:02.000,-123.5632911,48.1464892,296907.65,131072.06,0.83
2018-Jul-25 23:11:03.000,-123.5632873,48.1464930,296907.95,131072.47,0.82
2018-Jul-25 23:11:03.000,-123.5632838,48.1464971,296908.23,131072.92,0.81
2018-Jul-25 23:11:04.000,-123.5632799,48.1465016,296908.54,131073.41,0.78
2018-Jul-25 23:11:05.000,-123.5632771,48.1465061,296908.76,131073.90,0.76
2018-Jul-25 23:11:07.000,-123.5632757,48.1465113,296908.89,131074.48,0.70
2018-Jul-25 23:11:08.000,-123.5632728,48.1465158,296909.12,131074.97,0.62
2018-Jul-25 23:11:09.000,-123.5632697,48.1465201,296909.37,131075.43,0.59
2018-Jul-25 23:11:10.000,-123.5632667,48.1465250,296909.61,131075.98,0.54
2018-Jul-25 23:11:11.000,-123.5632643,48.1465293,296909.80,131076.45,0.54
2018-Jul-25 23:11:12.000,-123.5632612,48.1465337,296910.05,131076.93,0.48
2018-Jul-25 23:11:13.000,-123.5632580,48.1465381,296910.30,131077.41,0.38
2018-Jul-25 23:11:15.000,-123.5632559,48.1465430,296910.48,131077.95,0.34
2018-Jul-25 23:11:16.000,-123.5632538,48.1465474,296910.66,131078.43,0.48
2018-Jul-25 23:11:18.000,-123.5632518,48.1465523,296910.82,131078.97,0.52
2018-Jul-25 23:11:18.000,-123.5632513,48.1465569,296910.88,131079.48,0.68
2018-Jul-25 23:11:19.000,-123.5632534,48.1465621,296910.74,131080.06,0.63
2018-Jul-25 23:11:20.000,-123.5632599,48.1465670,296910.28,131080.62,0.78
2018-Jul-25 23:11:20.000,-123.5632681,48.1465700,296909.68,131080.98,0.87
2018-Jul-25 23:11:21.000,-123.5632769,48.1465707,296909.03,131081.08,0.87
2018-Jul-25 23:11:21.000,-123.5632843,48.1465699,296908.48,131081.01,0.91
2018-Jul-25 23:11:22.000,-123.5632918,48.1465673,296907.91,131080.74,0.74
2018-Jul-25 23:11:23.000,-123.5632967,48.1465639,296907.53,131080.37,0.62
2018-Jul-25 23:11:24.000,-123.5633040,48.1465656,296907.00,131080.58,0.44
2018-Jul-25 23:11:26.000,-123.5633110,48.1465637,296906.47,131080.39,0.30
2018-Jul-25 23:11:27.000,-123.5633152,48.1465602,296906.14,131080.01,0.24
2018-Jul-25 23:11:28.000,-123.5633227,48.1465583,296905.58,131079.83,0.29
2018-Jul-25 23:11:29.000,-123.5633296,48.1465560,296905.05,131079.58,0.33
2018-Jul-25 23:11:30.000,-123.5633351,48.1465527,296904.63,131079.23,0.43
2018-Jul-25 23:11:30.000,-123.5633418,48.1465512,296904.13,131079.08,0.46
2018-Jul-25 23:11:31.000,-123.5633485,48.1465483,296903.62,131078.78,0.53
2018-Jul-25 23:11:33.000,-123.5633610,48.1465428,296902.67,131078.20,0.61
2018-Jul-25 23:11:34.000,-123.5633664,48.1465400,296902.25,131077.90,0.69
2018-Jul-25 23:11:35.000,-123.5633726,48.1465368,296901.78,131077.56,0.72
2018-Jul-25 23:11:36.000,-123.5633787,48.1465335,296901.31,131077.21,0.73
2018-Jul-25 23:11:37.000,-123.5633844,48.1465300,296900.88,131076.84,0.75
2018-Jul-25 23:11:38.000,-123.5633903,48.1465269,296900.42,131076.52,0.78
2018-Jul-25 23:11:39.000,-123.5633953,48.1465238,296900.04,131076.18,0.81
2018-Jul-25 23:11:40.000,-123.5634017,48.1465209,296899.55,131075.87,0.81
2018-Jul-25 23:11:42.000,-123.5634146,48.1465144,296898.57,131075.19,0.88
2018-Jul-25 23:11:43.000,-123.5634214,48.1465120,296898.05,131074.93,0.88
2018-Jul-25 23:11:44.000,-123.5634277,48.1465089,296897.57,131074.60,0.92
2018-Jul-25 23:11:45.000,-123.5634341,48.1465059,296897.09,131074.30,0.92
2018-Jul-25 23:11:46.000,-123.5634408,48.1465033,296896.58,131074.02,0.91
2018-Jul-25 23:11:47.000,-123.5634461,48.1464995,296896.17,131073.62,0.95
2018-Jul-25 23:11:48.000,-123.5634531,48.1464967,296895.64,131073.32,0.95
2018-Jul-25 23:11:49.000,-123.5634587,48.1464928,296895.21,131072.90,0.97
2018-Jul-25 23:11:50.000,-123.5634647,48.1464905,296894.75,131072.66,0.97
2018-Jul-25 23:11:51.000,-123.5634710,48.1464868,296894.27,131072.27,1.03
2018-Jul-25 23:11:52.000,-123.5634768,48.1464832,296893.82,131071.88,1.05
2018-Jul-25 23:11:53.000,-123.5634835,48.1464811,296893.31,131071.67,1.04
2018-Jul-25 23:11:54.000,-123.5634882,48.1464778,296892.95,131071.32,1.05
2018-Jul-25 23:11:54.000,-123.5634944,48.1464756,296892.48,131071.09,1.07
2018-Jul-25 23:11:55.000,-123.5635009,48.1464721,296891.98,131070.72,1.08
2018-Jul-25 23:11:57.000,-123.5635131,48.1464675,296891.06,131070.23,1.10
2018-Jul-25 23:11:58.000,-123.5635198,48.1464643,296890.55,131069.90,1.13
2018-Jul-25 23:11:59.000,-123.5635257,48.1464621,296890.10,131069.67,1.11
2018-Jul-25 23:12:00.000,-123.5635334,48.1464600,296889.52,131069.46,1.13
2018-Jul-25 23:12:02.000,-123.5635462,48.1464559,296888.55,131069.03,1.13
2018-Jul-25 23:12:03.000,-123.5635613,48.1464559,296887.43,131069.07,1.20
2018-Jul-25 23:12:04.000,-123.5635668,48.1464591,296887.03,131069.45,1.17
2018-Jul-25 23:12:05.000,-123.5635703,48.1464633,296886.79,131069.92,1.21
2018-Jul-25 23:12:07.000,-123.5635737,48.1464674,296886.55,131070.39,1.19
2018-Jul-25 23:12:10.000,-123.5635810,48.1464664,296886.01,131070.29,1.20
2018-Jul-25 23:12:12.000,-123.5635871,48.1464700,296885.57,131070.70,1.22
2018-Jul-25 23:12:14.000,-123.5635934,48.1464780,296885.13,131071.62,1.23
2018-Jul-25 23:12:15.000,-123.5635949,48.1464832,296885.04,131072.20,1.17
2018-Jul-25 23:12:16.000,-123.5635942,48.1464886,296885.11,131072.79,1.18
2018-Jul-25 23:12:17.000,-123.5635932,48.1464938,296885.20,131073.37,1.15
2018-Jul-25 23:12:17.000,-123.5635918,48.1464989,296885.33,131073.93,1.16
2018-Jul-25 23:12:18.000,-123.5635896,48.1465046,296885.51,131074.56,1.12
2018-Jul-25 23:12:19.000,-123.5635879,48.1465094,296885.66,131075.09,1.14
2018-Jul-25 23:12:20.000,-123.5635859,48.1465138,296885.83,131075.57,1.13
2018-Jul-25 23:12:21.000,-123.5635840,48.1465190,296885.99,131076.14,1.10
2018-Jul-25 23:12:22.000,-123.5635796,48.1465241,296886.34,131076.70,1.07
2018-Jul-25 23:12:23.000,-123.5635764,48.1465282,296886.59,131077.14,1.04
2018-Jul-25 23:12:23.000,-123.5635717,48.1465329,296886.96,131077.65,1.05
2018-Jul-25 23:12:24.000,-123.5635656,48.1465375,296887.43,131078.15,1.01
2018-Jul-25 23:12:25.000,-123.5635612,48.1465410,296887.77,131078.53,1.01
2018-Jul-25 23:12:26.000,-123.5635552,48.1465446,296888.23,131078.92,0.99
2018-Jul-25 23:12:26.000,-123.5635499,48.1465484,296888.64,131079.32,0.97
2018-Jul-25 23:12:27.000,-123.5635445,48.1465516,296889.06,131079.66,0.90
2018-Jul-25 23:12:28.000,-123.5635389,48.1465552,296889.49,131080.05,0.93
2018-Jul-25 23:12:29.000,-123.5635331,48.1465585,296889.93,131080.40,0.87
2018-Jul-25 23:12:29.000,-123.5635275,48.1465618,296890.36,131080.75,0.91
2018-Jul-25 23:12:30.000,-123.5635214,48.1465654,296890.83,131081.14,0.83
2018-Jul-25 23:12:31.000,-123.5635163,48.1465685,296891.22,131081.46,0.84
2018-Jul-25 23:12:31.000,-123.5635113,48.1465718,296891.61,131081.82,0.84
2018-Jul-25 23:12:32.000,-123.5635053,48.1465753,296892.06,131082.20,0.79
2018-Jul-25 23:12:33.000,-123.5635003,48.1465790,296892.45,131082.59,0.73
2018-Jul-25 23:12:34.000,-123.5634948,48.1465827,296892.87,131082.99,0.74
2018-Jul-25 23:12:34.000,-123.5634900,48.1465860,296893.25,131083.34,0.69
2018-Jul-25 23:12:35.000,-123.5634851,48.1465900,296893.63,131083.77,0.66
2018-Jul-25 23:12:37.000,-123.5634734,48.1465974,296894.53,131084.57,0.58
2018-Jul-25 23:12:39.000,-123.5634628,48.1466039,296895.34,131085.26,0.51
2018-Jul-25 23:12:41.000,-123.5634582,48.1466074,296895.70,131085.64,0.42
2018-Jul-25 23:12:42.000,-123.5634528,48.1466104,296896.11,131085.95,0.37
2018-Jul-25 23:12:44.000,-123.5634453,48.1466123,296896.67,131086.15,0.36
2018-Jul-25 23:12:46.000,-123.5634390,48.1466143,296897.15,131086.35,0.32
2018-Jul-25 23:12:48.000,-123.5634328,48.1466165,296897.62,131086.58,0.28
2018-Jul-25 23:12:51.000,-123.5634272,48.1466190,296898.05,131086.84,0.24
2018-Jul-25 23:12:57.000,-123.5634225,48.1466155,296898.38,131086.45,0.25
2018-Jul-25 23:12:58.000,-123.5634154,48.1466159,296898.91,131086.47,0.35
2018-Jul-25 23:12:59.000,-123.5634149,48.1466207,296898.97,131086.99,0.33
2018-Jul-25 23:13:00.000,-123.5634187,48.1466245,296898.70,131087.43,0.30
2018-Jul-25 23:13:02.000,-123.5634254,48.1466256,296898.21,131087.58,0.23
2018-Jul-25 23:13:03.000,-123.5634294,48.1466294,296897.92,131088.00,0.26
2018-Jul-25 23:13:04.000,-123.5634341,48.1466337,296897.59,131088.50,0.26
2018-Jul-25 23:13:05.000,-123.5634392,48.1466371,296897.23,131088.89,0.20
2018-Jul-25 23:13:06.000,-123.5634455,48.1466393,296896.77,131089.15,0.26
2018-Jul-25 23:13:07.000,-123.5634521,48.1466413,296896.28,131089.38,0.21
2018-Jul-25 23:13:08.000,-123.5634603,48.1466428,296895.68,131089.57,0.18
2018-Jul-25 23:13:09.000,-123.5634662,48.1466454,296895.24,131089.88,0.21
2018-Jul-25 23:13:09.000,-123.5634696,48.1466503,296895.02,131090.43,0.21
2018-Jul-25 23:13:10.000,-123.5634737,48.1466553,296894.73,131091.00,0.15
2018-Jul-25 23:13:11.000,-123.5634790,48.1466599,296894.35,131091.52,0.14
2018-Jul-25 23:13:11.000,-123.5634848,48.1466640,296893.94,131091.99,0.11
2018-Jul-25 23:13:12.000,-123.5634895,48.1466674,296893.60,131092.38,0.14
2018-Jul-25 23:13:13.000,-123.5634953,48.1466713,296893.19,131092.84,0.13
2018-Jul-25 23:13:13.000,-123.5635013,48.1466756,296892.75,131093.33,0.11
2018-Jul-25 23:13:14.000,-123.5635074,48.1466794,296892.32,131093.76,0.06
2018-Jul-25 23:13:15.000,-123.5635135,48.1466836,296891.88,131094.24,0.04
2018-Jul-25 23:13:16.000,-123.5635206,48.1466874,296891.37,131094.69,0.01
2018-Jul-25 23:13:16.000,-123.5635261,48.1466901,296890.97,131095.01,-0.04
2018-Jul-25 23:13:17.000,-123.5635336,48.1466933,296890.43,131095.37,-0.00
2018-Jul-25 23:13:18.000,-123.5635409,48.1466958,296889.89,131095.68,-0.01
2018-Jul-25 23:13:19.000,-123.5635480,48.1466984,296889.38,131095.98,0.00
2018-Jul-25 23:13:20.000,-123.5635548,48.1467008,296888.88,131096.26,0.07
2018-Jul-25 23:13:20.000,-123.5635613,48.1467029,296888.41,131096.52,-0.02
2018-Jul-25 23:13:22.000,-123.5635769,48.1467046,296887.25,131096.74,0.01
2018-Jul-25 23:13:23.000,-123.5635836,48.1467032,296886.74,131096.61,-0.01
2018-Jul-25 23:13:24.000,-123.5635921,48.1467034,296886.11,131096.66,0.14
2018-Jul-25 23:13:25.000,-123.5635997,48.1467050,296885.56,131096.86,0.26
2018-Jul-25 23:13:26.000,-123.5636133,48.1467039,296884.54,131096.77,0.48
2018-Jul-25 23:13:27.000,-123.5636217,48.1467034,296883.92,131096.74,0.46
2018-Jul-25 23:13:28.000,-123.5636286,48.1467016,296883.40,131096.55,0.39
2018-Jul-25 23:13:29.000,-123.5636345,48.1466990,296882.95,131096.28,0.14
2018-Jul-25 23:13:30.000,-123.5636428,48.1466973,296882.32,131096.11,0.07
2018-Jul-25 23:13:31.000,-123.5636490,48.1466951,296881.85,131095.89,0.11
2018-Jul-25 23:13:31.000,-123.5636551,48.1466929,296881.39,131095.66,0.15
2018-Jul-25 23:13:32.000,-123.5636606,48.1466895,296880.97,131095.29,0.21
2018-Jul-25 23:13:33.000,-123.5636659,48.1466866,296880.56,131094.98,0.23
2018-Jul-25 23:13:34.000,-123.5636720,48.1466825,296880.09,131094.54,0.27
2018-Jul-25 23:13:35.000,-123.5636769,48.1466789,296879.71,131094.15,0.33
2018-Jul-25 23:13:38.000,-123.5636885,48.1466672,296878.81,131092.89,0.50
2018-Jul-25 23:13:39.000,-123.5636936,48.1466633,296878.41,131092.47,0.54
2018-Jul-25 23:13:40.000,-123.5636975,48.1466586,296878.10,131091.96,0.60
2018-Jul-25 23:13:41.000,-123.5637007,48.1466546,296877.84,131091.52,0.64
2018-Jul-25 23:13:42.000,-123.5637050,48.1466510,296877.51,131091.14,0.68
2018-Jul-25 23:13:43.000,-123.5637084,48.1466464,296877.24,131090.63,0.71
2018-Jul-25 23:13:43.000,-123.5637136,48.1466428,296876.84,131090.24,0.74
2018-Jul-25 23:13:44.000,-123.5637183,48.1466384,296876.47,131089.77,0.78
2018-Jul-25 23:13:45.000,-123.5637245,48.1466352,296876.00,131089.43,0.82
2018-Jul-25 23:13:46.000,-123.5637286,48.1466310,296875.68,131088.97,0.89
2018-Jul-25 23:13:46.000,-123.5637341,48.1466283,296875.26,131088.69,0.92
2018-Jul-25 23:13:48.000,-123.5637491,48.1466272,296874.14,131088.61,0.95
2018-Jul-25 23:13:50.000,-123.5637563,48.1466269,296873.61,131088.58,0.97
2018-Jul-25 23:13:51.000,-123.5637597,48.1466215,296873.33,131088.00,1.01
2018-Jul-25 23:13:52.000,-123.5637667,48.1466225,296872.81,131088.12,1.02
2018-Jul-25 23:13:53.000,-123.5637741,48.1466231,296872.27,131088.21,1.00
2018-Jul-25 23:13:54.000,-123.5637807,48.1466255,296871.78,131088.50,1.08
2018-Jul-25 23:13:55.000,-123.5637864,48.1466286,296871.37,131088.85,1.01
2018-Jul-25 23:13:56.000,-123.5637925,48.1466308,296870.93,131089.11,0.97
2018-Jul-25 23:13:57.000,-123.5637933,48.1466352,296870.89,131089.61,1.01
2018-Jul-25 23:13:58.000,-123.5637954,48.1466399,296870.74,131090.14,0.99
2018-Jul-25 23:14:00.000,-123.5637972,48.1466502,296870.65,131091.29,0.94
2018-Jul-25 23:14:01.000,-123.5637967,48.1466547,296870.71,131091.78,0.93
2018-Jul-25 23:14:01.000,-123.5637954,48.1466599,296870.83,131092.36,0.92
2018-Jul-25 23:14:02.000,-123.5637938,48.1466652,296870.96,131092.94,0.82
2018-Jul-25 23:14:04.000,-123.5637883,48.1466763,296871.42,131094.16,0.74
2018-Jul-25 23:14:05.000,-123.5637860,48.1466806,296871.61,131094.63,0.66
2018-Jul-25 23:14:06.000,-123.5637822,48.1466859,296871.91,131095.21,0.66
2018-Jul-25 23:14:07.000,-123.5637784,48.1466910,296872.22,131095.77,0.57
2018-Jul-25 23:14:08.000,-123.5637744,48.1466958,296872.53,131096.29,0.51
2018-Jul-25 23:14:09.000,-123.5637698,48.1467007,296872.89,131096.83,0.45
2018-Jul-25 23:14:10.000,-123.5637650,48.1467057,296873.27,131097.37,0.36
2018-Jul-25 23:14:10.000,-123.5637603,48.1467090,296873.63,131097.72,0.31
2018-Jul-25 23:14:11.000,-123.5637557,48.1467124,296873.99,131098.08,0.21
2018-Jul-25 23:14:12.000,-123.5637497,48.1467158,296874.44,131098.45,0.21
